websites,hotelFax,hotelPhone,hotelAddress,hotelPrivacy,hotelAwards,hotelAbout,hotelMail,hotelMailHyper,hotelRoom,hotelActivities,hotelRestaurant,hotelMeeting,hotelGallery,hotelMap,hotelWeather,hotelTime,hotelPress,hotelSitemap,hotelUser,hotelFaq,hotelTrip,hotelOffers,hotelSearch,hotelPhoneHyper,hotelSecure,hotelCovid,hotelApp,hotelLiveSup,hotelSocial,hotelVideo,hotelVirtual,hotelNewsletter,hotelConsent,hotelOnRezerv,hotelCookie,hotelActiv,hotelPrice,hotelLang
https://www.hotelbuyuksahinler.com.tr/home.html,2,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1
http://www.carltonhotelistanbul.com/,2,2,2,2,1,2,1,2,2,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1
https://tr.rotana.com/theresidences/turkey/istanbul/westsideresidencesbyrotana,2,2,2,1,2,2,1,2,2,1,1,2,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2
https://www.clariongoldenhorn.com/,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,1,2,1,2,1,1
https://www.istanbulcourtyardairport.com/,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,2,1,2,1,1
https://www.cucihotel.com/,1,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,2,1,2,2,1
https://www.cvkhotelsandresorts.com/tr/cvk-taksim-hotel-istanbul,2,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2,1,2,1,2
http://www.darkhillhotel.com/tr/,2,2,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1
http://www.dedepark.com/,2,2,2,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1
https://dilahotel.com.tr/,2,2,2,1,1,2,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,2,1,1,1,2
https://www.divan.com.tr/otel/divan-istanbul-city-otel,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,1,1
https://www.divan.com.tr/otel/divan-corlu-otel,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,1,1
https://www.dossodossihotels.com/tr/oldcity.php,1,2,2,2,1,2,2,1,2,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1
https://www.hilton.com.tr/oteller/turkiye/mugla/doubletree-by-hilton-bodrum-marina-vista,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1
https://www.hilton.com.tr/oteller/turkiye/istanbul/doubletree-by-hilton-istanbul-sirkeci,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1
https://www.eleganceresort.com.tr/,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,2
https://www.eresin.com.tr/tr/eresinpremier,2,2,1,2,2,2,2,2,1,1,2,2,1,1,1,1,2,2,1,1,1,2,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,2
https://www.feronya.com/tr/,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,2,2,1,1,1,1
http://glorioushotelistanbul.com/index.html,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1
https://www.goldenagehotel.com/,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,2,2,1,1,2
https://www.deluxegoldenhornhotel.com/,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2
http://www.goldenway.com.tr/,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,1,1
https://grandankahotel.com/tr/,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1
https://www.hotelbeyazid.com/,1,2,2,1,1,2,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1
https://www.grandhalic.com/tr/,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1
https://www.hilariumhotel.com/tr/home,2,2,2,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2
https://www.grandstarbosphorus.com/,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,2,1,2,1,2,1,1
https://www.grandyavuzhotel.com/tr,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,2
https://guneshotel.com.tr/tr/,2,2,2,2,1,1,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,1,2
https://www.hilton.com.tr/oteller/turkiye/istanbul/hilton-garden-inn-istanbul-ataturk-airport,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1
https://www.hilton.com.tr/oteller/turkiye/istanbul/hilton-garden-inn-istanbul-golden-horn,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.hilton.com.tr/oteller/turkiye/kocaeli/hilton-garden-inn-kocaeli-sekerpinar/,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1
https://www.hiistanbuloldcity.com/tr/ana-sayfa/,1,2,2,2,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2
http://www.grand-washington.com/,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,2,1,1
https://www.konakhotel.com/tr,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2
https://all.accor.com/hotel/B357/index.tr.shtml,2,2,2,1,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,2,2,2,1,2,2,2
https://ibis.accor.com/middle-east/index.en.shtml,1,2,1,2,1,1,1,1,2,2,1,2,1,1,1,1,2,2,1,1,1,2,2,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2
https://www.igneadaresort.com/,1,2,1,1,1,1,2,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,1,2,1,2,1,1
https://www.innpera.com/,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1
http://isfanbulsuites.com/,2,2,2,2,1,1,2,2,1,2,1,2,2,2,1,1,2,2,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1
https://antikhotel.com/?lang=tr,1,1,1,1,1,2,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,2
https://hotelephesus.com/,1,2,2,2,1,2,2,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,2,2,2,2,2,1,1
http://www.assoshotelistanbul.com/turkce/,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,1,2,1,1
http://www.istanbulroyalhotel.com/tr/,2,2,2,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1
https://www.kalyonistanbul.com/tr/anasayfa/,1,2,2,2,1,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,2,2
https://www.kenthotel.com/,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,2,1,1
https://www.wyndhamhotels.com/tr-tr/laquinta/giresun-turkey/la-quinta-giresun/overview,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1,2,1,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2
http://www.lamartinehotel.com/,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1
http://marblehotel.com/,1,2,2,1,1,2,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,2
http://www.merciahotel.com/MerciaHotel/,2,2,2,2,1,2,2,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1
https://all.accor.com/hotel/B634/index.tr.shtml,2,2,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,1,1,1,2,1,1,2,2,2,1,2,2,2
https://www.midtown-hotel.com/tr/,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,2,2,1,1,2,2,2,1,1,1,2,1,1,2,2
https://www.momentohotelsistanbul.com/momento-hotel-beyazit,1,2,2,1,1,2,2,2,2,1,2,1,2,2,1,1,1,1,1,2,1,2,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1
http://www.mosaic-hotel.com/,1,2,2,1,1,2,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1
https://nazcityhoteltaksim.com.tr/,1,2,2,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,2,1,2,1,2,1,2,1,2
https://www.nidyahotelgalataport.com,1,2,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1
https://www.nipponhotel.com.tr/,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,2
https://all.accor.com/hotel/5997/index.tr.shtml,2,2,2,2,1,1,2,1,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,2,1,2,1,2,2,2
https://all.accor.com/hotel/6904/index.tr.shtml,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,1,1,2,1,1,2,2,2,1,2,2,2
https://www.barcelo.com/en-ww/occidental-ankara/,1,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2
https://www.barcelo.com/en-ae/occidental-taksim/,1,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2
https://www.oranhotel.com/tr,2,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2
http://orkaroyalhotel.com/tr/,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,2,1,1
https://www.radissonhotels.com/tr-tr/oteller/radisson-blu-istanbul-pera,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2
https://www.radissonhotels.com/tr-tr/oteller/radisson-blu-mount-erciyes,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2
https://www.ramadagoldenhorn.com/,1,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1
https://ramadaencorebayrampasa.com/,1,2,2,2,1,1,2,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2
http://ramadakemalpasa.com/,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,1,1
https://www.ramadaalibeykoy.com/tr/,1,2,2,1,1,1,2,2,2,2,1,1,2,2,1,1,2,1,2,1,2,1,2,2,2,1,1,1,2,1,1,1,1,2,1,2,1,1
http://www.ramadaistanbul.com/tr,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,1,2
https://www.richmondhotels.com.tr/richmond-istanbul-taksim-beyoglu-oteli/,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,2,1,1,2,1,1,1,2,2,2,1,1,2
https://www.richmondhotels.com.tr/richmond-pamukkale-termal-otel-denizli/,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,2,1,1,2,1,1,1,2,2,2,1,1,2
http://www.rivahotel.com.tr/?L=tr,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2
https://www.hotelrox.com/default-tr.html,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1
https://otelselcuk.com.tr/,2,2,1,2,1,2,2,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.selgebeachhotel.com/,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,1,1,2,2,1,1,1,2,2,1,1,1,2,1,2,1,2
https://skalionhotel.com/,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,1,1,2,1,2,1,2
http://www.svbusinesshotel.com/,1,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1
https://www.gonenhotels.com/tr/home,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,2,2,2
http://www.hoteltaksimsquare.com/,2,2,2,2,1,1,2,2,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1
https://www.theartisanistanbul.com/tr/,2,2,2,1,1,1,2,1,2,1,1,2,2,2,1,1,1,2,1,1,1,2,1,1,2,1,1,1,2,2,1,2,2,2,2,1,1,2
https://www.theparmahotel.com/tr,1,2,2,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2
https://www.titanic.com.tr/tr/titanic-city-taksim,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,2,2,1,2,1,2,1,1,1,2
https://www.interistanbulhotel.com/,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1
https://www.wowhotelsistanbul.com/,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,2,2,1,2,2,2,1,1,1,2
https://www.hotelyasmaksultan.com/tr/,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,2,2,2,2,2
http://www.yigitalp.com/home-tr-TR,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,1,1,1,1
http://www.hotelzurichistanbul.com/,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1
http://www.atlantahotel.com.tr/,2,2,2,1,1,1,1,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1
https://www.avlonya.com/tr/,2,2,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1
http://www.baltahotel.com.tr/,1,2,2,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1
https://www.barinhotel.com/tr,1,2,2,2,1,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,2,1,2,1,2
https://www.beethovenpremium.com/,1,2,2,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1
https://bluehousehotel.com/,1,2,2,1,1,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1
https://www.taksimstarhotel.com/tr/,1,2,2,2,1,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,2,2,1,1,1,2
https://www.hotelbuyukkeban.com/,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1
http://www.cartoonhotel.com/,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1
https://www.erboyhotel.com/?lang=tr,1,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,2,2,1,2,1,2
https://erzurumluotel.com/,1,2,2,2,1,2,2,1,2,1,2,2,2,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,2,1,1
http://www.goldhotel.com.tr/,2,2,1,1,1,1,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
http://goldencrownhotel.com/tr/,1,2,2,1,1,2,2,2,2,1,2,1,2,2,2,1,1,1,1,1,2,2,2,2,1,2,1,2,2,1,1,1,1,2,1,1,1,2
https://www.anthotel.com/tr,1,2,2,2,1,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,2,1,2,1,2
http://grandunalhotel.com/,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1
http://www.hotelguner.com/tr,1,2,2,2,1,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,2,1,2,1,2
https://www.hilton.com.tr/oteller/turkiye/istanbul/hampton-by-hilton-istanbul-atakoy,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1
http://www.haremhotel.com/tr/,2,2,2,1,1,1,2,2,2,1,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,1
http://www.mayahotel.com/tr,2,2,2,2,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
http://www.pisahotelistanbul.com/,2,2,2,1,1,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1
https://www.hotelprestige.com.tr/tr/,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1
https://www.tr.regardhotel.com/,1,2,2,1,1,2,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,1,1
https://www.hotelresidence.com.tr/,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,2,1,1,1,1
http://www.samirhotel.com/tr/,2,2,2,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1
http://www.newsedhotel.com/tr/,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1
https://serpinahotel.com/tr/,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2
http://www.sileresorthotel.com/,1,2,2,1,1,1,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
https://silivriparkhotel.com/,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,2,1,1,2
https://www.sorrisohotel.com/,1,2,2,1,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1
https://www.titanic.com.tr/tr,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,2,2,1,1,2,2,1,2,1,2,1,1,1,2
http://www.hoteltopkapi.com/,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,1,2,1,1
http://www.trypistanbultaksim.com/,2,2,2,1,1,1,2,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1
http://www.hotelvillazurich.com/,2,2,2,2,1,2,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,1
http://www.istanbulzagrebhotel.com/,1,2,2,1,1,2,2,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,1,1,1,2,1,2,1,1
https://www.mydorahotel.com/,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1
https://all.accor.com/hotel/5998/index.tr.shtml,2,2,2,2,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,2,2,2,1,2,2,2
https://all.accor.com/hotel/6567/index.tr.shtml,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,2,2,2,1,2,2,2
https://all.accor.com/hotel/9152/index.tr.shtml,2,2,2,2,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,2,2,2,1,2,2,2
http://www.gchotelistanbul.com/tr/,2,2,2,1,1,2,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1
https://www.istanbulhotelnena.com/,1,2,2,1,1,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1
https://istanbulpanoramahotel.com/,2,2,2,1,1,1,2,2,2,2,1,1,2,2,1,1,2,1,1,1,2,1,1,2,2,1,1,2,2,2,1,1,1,2,1,2,1,2
https://www.rihtimotel.com/,2,2,2,2,1,2,2,1,2,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,1,1,2,2,1,1,1,2
http://kayaoteli.com.tr/,2,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
https://www.kilyahotel.com/,2,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1
http://www.mayahotel.com/tr,2,2,2,2,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
http://www.pisahotelistanbul.com/,2,2,2,1,1,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1
https://www.hotelprestige.com.tr/tr/,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1
https://www.rasthotel.com/,1,2,2,1,1,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,1,2,1,2,2,1
https://www.tr.regardhotel.com/,1,2,2,2,1,2,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,1,1
https://www.hotelresidence.com.tr/,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,2,1,1,1,1
http://www.istanbulriverhotel.com/,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1
http://www.samirhotel.com/tr/,2,2,2,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1
